????????????,AAA ??:??,??????????,??????????????????(??86.34%),?????,??????,4/10,??,"?????????????????,?????,????????,????????,???????????????,??????????,??????????,??????????40%-50%,??????;????????????????;???????????,??????????????????????,????????,???????",??,18809.64,2106.19,573.44%,???,??
???????(??)????,AA+ ??:??,??????????????,?????????????(??100%),??,??????,4/10,??,"??????????,????????????,???????????????,???????????,????????????,?????????????;????????,???50%??,?????????20%,?????????,??????,????????????;??????????????????",??,20363,2266,441.45%,???,??
????????????????,AA+ ??:??,???????????????,?????????(??100%),?????,??????,4/10,??,"?????????,?????????(???????????),??????????,2018?GDP?1864?,??????159.3?,???????????????(???)?????????????,???????????(???????????????),???????????,????????????????????,???????“??????”??,????????,????????40%???????,??????????,???????;?,?????????,??????????????10%??,????????????????????,???????18?9???????63.4%,????????????????,????????,??????????????????????,??????????",??,1864,159.3,171.37%,???-???,???
????????????,AAA ??:??,???????????????,??????????????(??100%),??????,??????,4/10,??,-,??,20363,2266,441.45%,???,??
????????(??)????,AA+ ??:??,?????????????????,?????????????????(??100%),??,??????,4/10,??,"??????????????????,?????????????????????????,????????????????????????????????????????????,??????????????,??????????????,??????????????????,???????????,????????????,??????,????????,?????????????",??,841.5,151.2,32.59%,???-???,???
??????????????,AA+ ??:??,???????????????,??????????????????(??100%),???????,??????,4/10,??,"????????????????????;?????????,?????????????????????????,???????????????????????????????????????????????????????????,?????????,????????????????????????????,???????,???????????,????????",??,7856.81,680.38,98.27%,???-???,???
?????(??)????,AA+ ??:??,?????????????????,????????(??59%),?????,??????,4/10,??,"???????????,???????????????????;????????????????????????????????,????????;?????????????????,??????;???????????????????,??????,???????????19?3?????76%,????????,?????????",??,0,162.84,38.53%,???-???,???
??????????????????,AA+ ??:??,???????????,????????(??)????(??85.54%),?????,??????,4/10,??,-,??,1133,0,-,???-?????????????,???????
???????????????,AA+ ??:??,??????????,???????????????(??100%),?????,??????,4/10,??,"????????????,????????????????????,?????????????????,??????????????????",??,13509.2,1825.06,270.18%,???-???,???
?????????????,AA+ ??:??,?????????????????,??????(??100%),?????,??????,4/10,??,"???2017?GDP????17???????5?,???????2017????????????361.58?,???????104.08?,????????519.8?,????(????)??????479.54??
???????????,???????????????,???????(18?9??36%),?????????,????,???????;???????,??????????,?????????;??????,??????,???????",??,5068.4,385.23,98.73%,???-???,???
?????????????????,AAA ??:??,??????????,??????????????????(??100%),?????,??????,4/10,??,-,??,30320,5785.9,126.29%,???,??
??????????????,AA+ ??:??,????????????,????????????(??100%),??,??????,4/10,??,"??????????,????????????,?????????,????????????,??????????????????????,?????????????;2017????????????????????;???????????,??????????;??????,2018?3?????????132.72??,??????,????????????",??,8427,606.2,546.63%,???-???,???
????????????,AA+ ??:??,?????????????????,?????????????????????(??100%),?????,??????,4/10,??,-,??,910,94.99,346.05%,???-???,???
???????????????,AAA ??:??,?????????????????,??????????????????(??100%),?????,??????,4/10,??,"??????????????????( ????????????) ?????????????????????????????????? 3%?????????,??, ????????????????????????????????????“????”? ????????????????,???????????????2016??,???????????,?????????????????2017?9??,??????????????,??????????",??,-,-,-,???-???-????,????????
,,,,,,,,,,,,,,
?????????????????,AA+ ??:??,???????????????,?????????????(??100%),?????,??????,4/10,??,"???????,??????,?????,???????????????????,2018????????????,??????????????????????????,???????????13.77%,???????????19?3?????67.82%,?????,???????,??????;18?6??,????25.5?,????48%?",??,8467.98,474.16,124.29%,???-???,???
????????????,AAA ??:??,???????????,??????????(??50.04%),??,??????,4/10,??,-,-,20363,2266,441.45%,???,??
???????????,AA+ ??:??,????????????,??????????????(??100%),?????,??????,4/10,??,-,??,20363,2266,441.45%,???,??
??????(??)????,AAA ??:??,??????????,??????(??100%),?????,??????,4/10,??,"??????????,??????????,??????????????????85%%,????????????;???????????,?????????(???)??????????????????;??????????????????,?????????",??,14847.29,1528.7,375.94%,???-???,???
??????????????????,AA+ ??:??,????????????,???????????????(??98.95%),?????,??????,4/10,??,-,??,6082.6,519.7,117.94%,???-????,???
???????????????,AA+ ??:??,??????????????,????????????(??100%),?????,??????,4/10,??,-,??,10460.09,1066.2,116.94%,???-????,???
????????????,AA+ ??:??,??????????,????????????(??100%),?????,??????,4/10,??,-,??,10143.32,1152.1,139.17%,???-???,???
????????????????,AAA ??:??,??????????,??????????????(??100%),?????,??????,4/10,??,"?????????????????????????????????????,????????????????????????????????????????????????????????;????????????,???????;17???????????,GDP??1/3,????????????,????????????????,?????????
????????????,???????????????,????????,????????????????????????,?????????,?????????;???????,??????????,19?3?????58%,????533?,???????",??,0,463.7,439.18%,???-????,???
?????????????,AA ??:??,??????????,??????????????????(??83.33%),?????,??????,5/10,??,-,??,0,12.45,946.26%,???-???-?????,????????
????????????????,AA+ ??:??,??????????????,??????(??100%),?????,??????,5/10,??,-,??,4872,518.55,326.98%,???-???,???
??????????????,AA+ ??:??,??????????,???????(???:??????????????????)(??42.1%),?????,??????,5/10,??,"??????????????,??????,???????????????????,????????????,?????????,??????;????????????????,??????????????????????????,??????????????????,?????;??????????????????(??????????)?????70%,???????????????????;????????80%,??????,???????????,????,????????????????",??,8427,606.2,546.63%,???-???,???
???????????????,AA ??:??,??????????,????????????????(??82.3%),?????,??????,5/10,??,-,??,1471.88,49.96,-,???-???,???
???????????????,AA ??:??,????????????,????????????(??100%),?????,??????,5/10,??,-,??,11438.62,1012.28,326.48%,???-???,???
????????????,AA- ??:??,???????????,?????????????(??100%),????????????,??????,5/10,??,-,??,39366.55,3307.03,312.89%,???,??
???????????,AA ??:??,??????????,??????????????????(??100%),?????,??????,5/10,??,"???????,???????????,??????????????,????????????;??????????,???????????,????????????????????????,??????????????,???????;?????????,?????????10??????,?????????????",-,920.32,42.27,37.37%,???-???,???
?????????????,AA ??:??,??????????,??????????????????(??100%),?????,??????,5/10,??,"?????????????,???????????????????,??????????????????????????????,?????????2018?,?????????,????????3046.03??,?????8.3%;??????????264.69??,??5.0%,??????161.35??,??0.7%;???????241.79????????????,??????????????????????????????????,??????????????54.38%?45.62%???????????????,???????6.31%,??43.66%????????;??????90.80%,?35.27%???????,???????,???????????????????62.53%,??????????,???????????,?65.07%,?????????2018?,?????????????,??????????????????,?????????2018??,??????????84.50??,?????23.40??,?????????????????,??????????????,?????,???????,?????????,????????,??????????,???????????",??,3046.03,161.35,427.27%,???-???,???
???????????????,AA ??:??,??????????????,???????????????(??100%),???????,??????,5/10,??,-,??,874.96,90.28,97.71%,???-???-???,???
?????????????,AA ??:??,???????????????,??????????????????(??51.46%),?????,??????,5/10,??,"???????????????????????????????????,???????????? ?????;?????????????;?????????????????????????????????2018???????GDP2353.72??,????7.50%,??????????107.64??,????6.83%,???????????11.23:51.27:35.5???11.6:52.6 :35.8,????????????11.7%?2018?????????7.81??,???????,????????????????????????15.44%,?????????,?????????????2018??,?????222.01??,????21.00%,?????????,????????????????69.43%,???????????????105.02??,????16.53%,???????93.58??,?????89.3%???????????417.33%,????????????????97.58??,????25.6%,??????????????????????????-39.68??,????????????,????0.45,??????????,??????????????2018??,????????46.26??,????????176.46??,?????????????????????,???????103??,37.57??????,??????????????????1.23??,????????????????,??????????,??????,?????????,?????????,????????????????????????????????",??,2353.72,107.64,220.65%,???-???,???
????????????,AA ??:??,???????????????,??????????????????(??100%),?????,??????,5/10,??,-,??,3078.78,206.03,41.2%,???-???,???
???????????,AA+ ??:??,?????????????????,?????????????(??100%),?????,??????,5/10,??,"??????????????????????????????????????????????????????????????,????????????????A320??????????????,?????????????????????????
??????????????????????????????,??????????,????????????,????????????????
????????????????????????????2018??????????,???????????;??????????????,?????????????,???????????????????????,???????????,??????????????????,???????????
2018??????????,????????????9.02%,???????,?????????????????????????,??????91.74%????????????,?? 2018 ????????????75.94%,???????????,?????????????????????,???????????????2019?5?12?,??????????? 45.41??,????????,???????????????????????????????,??????????????????????;??????????,????????????????,?????????????????????????????????,???????????????
",??,1737.7,67.1,447.7%,???-?????,???????
??????????????,AA- ??:??,??????????????,?????????????????(??98%),?????,??????,5/10,??,-,??,30320,5785.9,126.29%,???,??
??????????(??)????,AA+ ??:??,??????????,????????????(??100%),?????,??????,5/10,??,"??????????(??)???????????????????????????????????????????,?????????????????????????????,???????????????????????????????????????????????????????, ????????????????????????????????????????????????,??????????????,?????,??????
??????????????,????????????,2018??YY ratio?????573%;?????(GDP)18809.64??,????3.6%;??????2106??,????8.8%;??????3105??,??5.4%;????????,?????????
2018?,????????232.01??,????43.23%,???????????2018??,????5?????????,?????????,???????????????????????,??????????,2018????????????1.83????????????????????,?????????????????????
2018??,??????304.11??,????0.68%???, ?????21.62%,?????? 78.38%,??????????????????????,2019?2021?,?????????????36.11???12.40???22.90??,2019????????????2018??,????????????? 133.98%,?????38.56?????2018?,???????????? 12.72%,??????????????????,???????????
????,??????????,????????????????????????,??????????,????????????",??,18809.64,2106.19,573.44%,???,??
??????????,AA ??:??,????????????,????????????????(??76.96%),?????,??????,5/10,??,"?????????????(?????????)????????????????????,??????????;??????????,????;??????(??????????????????23%?61%),?????????;??????67%,17???????????????,????????,??????????",??,-,-,-,???-???-???????????,????????
?????????????,AA+ ??:??,???????????????,??????(??74.86%),?????,??????,5/10,??,-,??,4152.47,244.59,15.98%,???-???,???
,,,,,,,,,,,,,,
???????????????,AA+ ??:??,?????????????????,???????????(??100%),?????,??????,5/10,??,-,??,1239,95.2,951.01%,???-???-???,???
,,,,,,,,,,,,,,
?????????????????,AA ??:??,??????????,??????????(??)????(??72.24%),????,??????,5/10,??,-,??,3060.14,458.28,647.19%,????????-?????,???
?????????????,AA ??:??,?????????????????,????????????(??90.28%),?????,??????,5/10,??,-,??,11438.62,1012.28,326.48%,???-???,???
,,,,,,,,,,,,,,
???????????????,AA ??:??,??????????????,???????????(??66.8%),?????,??????,5/10,??,-,??,101.3,44.9,358.74%,???-???-????????,????????
???????????????,AA+ ??:??,????????????,????????????????(??100%),??,??????,5/10,??,-,??,6955,432.43,76.05%,???-???,???
?????????????,AAA ??:??,??????????????,???????(??100%),?????,??????,5/10,??,"???????????????????,????????????????????????????????????,?????,??????????,???????????????????????,??????,??????????????????,2018???GDP 2026.37??,????9.2%,?????????12.2:49.7:38.1,????????160.89??,???????132.19?????????????,????????,????????,2018???????958.71??,?????????????????????????????,????????42.80%;???????????????,70.24%??????????,??????????,????,???????(28.06??)????????????2461.93?,????776.82??;?????157.93??,???????????????????????????????????648.98?,???????,?????????????????????????????,???????????,?????????????,????????????????,???????????????,???????????",??,2026.37,160.89,359.05%,???-???,???
????????????,AAA ??:??,???????????????,??????????????????(??39.38%),?????,??????,5/10,??,"?????????????(????????????????),??????????????,????????,????????????????????????????????????????????????????????,??2018??,????????????159.57????,???????????????33.78????,?????????????????18??????????,?????????????????????,?????????????????????2019?3?????50.03%,????53??,??????,???????",??,32679.87,7108.1,62.84%,???,??
